created_at,entry_id,field1/irr,field2,field3/ldr,field4,field5,Weather
2025-05-25T10:06:21+08:00,797,744.84,3.16,4014,0.23,1,Sunny
2025-05-25T10:06:42+08:00,798,749.48,3.17,4024,0.22,1,Sunny
2025-05-25T10:07:04+08:00,799,754.94,3.18,4044,0.25,1,Sunny
2025-05-25T10:07:25+08:00,800,756.02,3.18,4042,0.05,1,Sunny
2025-05-25T10:07:46+08:00,801,755.59,3.18,4040,-0.02,1,Sunny
2025-05-25T10:08:11+08:00,802,768.48,3.21,4041,0.6,1,Sunny
2025-05-25T10:08:32+08:00,803,813.45,3.3,4095,1.88,1,Sunny
2025-05-25T10:08:54+08:00,804,813.45,3.3,4095,0,1,Sunny
2025-05-25T10:09:18+08:00,805,813.45,3.3,4095,0,1,Sunny
2025-05-25T10:09:45+08:00,806,813.45,3.3,4095,0,1,Sunny
2025-05-25T10:10:09+08:00,807,813.45,3.3,4095,0,1,Sunny
2025-05-25T10:10:34+08:00,808,813.45,3.3,4095,0,1,Sunny
2025-05-25T10:11:00+08:00,809,813.45,3.3,4095,0,1,Sunny
2025-05-25T10:11:25+08:00,810,813.45,3.3,4095,0,1,Sunny
2025-05-25T10:11:48+08:00,811,813.45,3.3,4095,0,1,Sunny
2025-05-25T10:12:17+08:00,812,813.45,3.3,4093,0,1,Sunny
2025-05-25T10:12:41+08:00,813,808.49,3.29,4084,-0.18,1,Sunny
2025-05-25T10:13:05+08:00,814,813.45,3.3,4089,0.19,1,Sunny
2025-05-25T10:13:29+08:00,815,813.45,3.3,4095,0,1,Sunny
2025-05-25T10:13:54+08:00,816,813.45,3.3,4095,0,1,Sunny
2025-05-25T10:14:18+08:00,817,813.45,3.3,4095,0,1,Sunny
2025-05-25T10:14:40+08:00,818,813.45,3.3,4095,0,1,Sunny
2025-05-25T10:15:02+08:00,819,813.45,3.3,4095,0,1,Sunny
2025-05-25T10:15:23+08:00,820,813.45,3.3,4095,0,1,Sunny
2025-05-25T10:15:45+08:00,821,812.17,3.3,4095,-0.06,1,Sunny
2025-05-25T10:16:06+08:00,822,813.45,3.3,4095,0.06,1,Sunny
2025-05-25T10:16:28+08:00,823,794.92,3.26,4095,-0.87,1,Sunny
2025-05-25T10:16:49+08:00,824,794.72,3.26,4095,-0.01,1,Sunny
2025-05-25T10:17:11+08:00,825,813.45,3.3,4095,0.87,1,Sunny
2025-05-25T10:17:32+08:00,826,813.25,3.3,4095,-0.01,1,Sunny
